file,model,normal,pre-plus,plus
2615ac41-fd6c-41a5-a5c5-5bdd87a1c9d2.50.png,2,1.0,1.964396e-10,6.4723548e-12
2615ac41-fd6c-41a5-a5c5-5bdd87a1c9d2.50.png,3,1.0,1.7381973e-08,2.6569586e-08
2615ac41-fd6c-41a5-a5c5-5bdd87a1c9d2.50.png,4,0.99999726,7.7843055e-08,2.648926e-06
2615ac41-fd6c-41a5-a5c5-5bdd87a1c9d2.7.png,0,0.9999987,9.97964e-08,1.211535e-06
2615ac41-fd6c-41a5-a5c5-5bdd87a1c9d2.7.png,1,1.0,2.5010594e-10,5.122692e-08
2615ac41-fd6c-41a5-a5c5-5bdd87a1c9d2.7.png,2,1.0,5.034067e-11,2.7054336e-11
2615ac41-fd6c-41a5-a5c5-5bdd87a1c9d2.7.png,3,1.0,1.7635059e-09,1.2880037e-08
2615ac41-fd6c-41a5-a5c5-5bdd87a1c9d2.7.png,4,1.0,2.682622e-09,4.5553104e-09
26439160-da6a-4d3a-b1a3-e04805355b09.1.png,0,0.99998903,2.412164e-07,1.0783906e-05
26439160-da6a-4d3a-b1a3-e04805355b09.1.png,1,0.99999356,5.315254e-08,6.3777275e-06
26439160-da6a-4d3a-b1a3-e04805355b09.1.png,2,0.9999999,8.765764e-09,1.4201026e-07
26439160-da6a-4d3a-b1a3-e04805355b09.1.png,3,1.0,7.0167355e-10,2.9276226e-10
26439160-da6a-4d3a-b1a3-e04805355b09.1.png,4,0.9999211,4.846786e-06,7.398792e-05
26439160-da6a-4d3a-b1a3-e04805355b09.18.png,0,0.99964166,0.0001328758,0.00022543345
26439160-da6a-4d3a-b1a3-e04805355b09.18.png,1,0.97192234,0.00036174763,0.027715914
26439160-da6a-4d3a-b1a3-e04805355b09.18.png,2,0.9985656,2.613e-05,0.0014082768
26439160-da6a-4d3a-b1a3-e04805355b09.18.png,3,0.9999013,7.4598944e-07,9.79437e-05
26439160-da6a-4d3a-b1a3-e04805355b09.18.png,4,0.98464394,9.514469e-05,0.01526082
26439160-da6a-4d3a-b1a3-e04805355b09.2.png,0,1.0,7.136065e-09,2.4380647e-08
26439160-da6a-4d3a-b1a3-e04805355b09.2.png,1,1.0,2.3057247e-09,9.482839e-10
26439160-da6a-4d3a-b1a3-e04805355b09.2.png,2,1.0,1.851279e-12,9.662274e-14
26439160-da6a-4d3a-b1a3-e04805355b09.2.png,3,1.0,1.3287086e-09,1.03733425e-10
26439160-da6a-4d3a-b1a3-e04805355b09.2.png,4,0.99999976,2.20047e-08,2.3180202e-07
2664b9f6-be4f-4155-95b4-1d6f4009c9c6.1.png,0,0.9999994,1.6313248e-08,5.948788e-07
2664b9f6-be4f-4155-95b4-1d6f4009c9c6.1.png,1,1.0,7.263886e-13,1.5995287e-12
2664b9f6-be4f-4155-95b4-1d6f4009c9c6.1.png,2,1.0,4.9040588e-11,1.2824249e-11
2664b9f6-be4f-4155-95b4-1d6f4009c9c6.1.png,3,1.0,1.015914e-08,3.645654e-10
2664b9f6-be4f-4155-95b4-1d6f4009c9c6.1.png,4,0.9999999,3.980944e-08,7.647506e-08
2664b9f6-be4f-4155-95b4-1d6f4009c9c6.19.png,0,1.0,1.5024485e-09,3.962821e-09
2664b9f6-be4f-4155-95b4-1d6f4009c9c6.19.png,1,1.0,1.4330209e-12,4.3101644e-14
2664b9f6-be4f-4155-95b4-1d6f4009c9c6.19.png,2,1.0,5.338621e-10,2.2222436e-11
2664b9f6-be4f-4155-95b4-1d6f4009c9c6.19.png,3,1.0,2.5192526e-10,4.7837366e-11
2664b9f6-be4f-4155-95b4-1d6f4009c9c6.19.png,4,1.0,2.1498986e-08,5.900522e-09
2664b9f6-be4f-4155-95b4-1d6f4009c9c6.2.png,0,0.9999999,2.7766816e-09,1.7355924e-07
2664b9f6-be4f-4155-95b4-1d6f4009c9c6.2.png,1,1.0,1.5521664e-11,1.1341621e-12
2664b9f6-be4f-4155-95b4-1d6f4009c9c6.2.png,2,1.0,8.4209785e-11,5.907123e-12
2664b9f6-be4f-4155-95b4-1d6f4009c9c6.2.png,3,1.0,2.3184163e-09,1.979364e-11
2664b9f6-be4f-4155-95b4-1d6f4009c9c6.2.png,4,0.9999994,4.880521e-08,6.0933576e-07
2670b5b5-e026-49f9-897f-41862898a4b2.1.png,0,0.9999995,2.0482983e-07,2.3881645e-07
2670b5b5-e026-49f9-897f-41862898a4b2.1.png,1,0.9999999,1.6372262e-08,1.4407185e-07
2670b5b5-e026-49f9-897f-41862898a4b2.1.png,2,1.0,1.2226398e-10,1.8184915e-11
2670b5b5-e026-49f9-897f-41862898a4b2.1.png,3,0.9999999,1.9333672e-08,1.420929e-07
2670b5b5-e026-49f9-897f-41862898a4b2.1.png,4,0.98929346,0.00027909156,0.010427379
2670b5b5-e026-49f9-897f-41862898a4b2.14.png,0,0.9999999,1.3098264e-07,4.956198e-08
2670b5b5-e026-49f9-897f-41862898a4b2.14.png,1,0.9999995,7.070555e-09,4.908858e-07
2670b5b5-e026-49f9-897f-41862898a4b2.14.png,2,1.0,2.9988234e-09,2.0101225e-09
2670b5b5-e026-49f9-897f-41862898a4b2.14.png,3,0.99999976,7.94972e-08,6.239926e-08
2670b5b5-e026-49f9-897f-41862898a4b2.14.png,4,0.9983077,5.2394093e-06,0.0016870695
2670b5b5-e026-49f9-897f-41862898a4b2.4.png,0,0.9999987,2.0574079e-07,1.0550361e-06
2670b5b5-e026-49f9-897f-41862898a4b2.4.png,1,0.9999999,4.853923e-09,7.1643804e-08
2670b5b5-e026-49f9-897f-41862898a4b2.4.png,2,1.0,7.5102324e-10,1.508195e-11
2670b5b5-e026-49f9-897f-41862898a4b2.4.png,3,1.0,1.5573702e-08,3.042003e-08
2670b5b5-e026-49f9-897f-41862898a4b2.4.png,4,0.99862397,2.9550401e-06,0.0013730411
2670b5b5-e026-49f9-897f-41862898a4b2.6.png,0,0.9999995,1.2443395e-07,3.5775662e-07
2670b5b5-e026-49f9-897f-41862898a4b2.6.png,1,1.0,1.9971357e-10,8.3997914e-10
2670b5b5-e026-49f9-897f-41862898a4b2.6.png,2,1.0,4.265357e-10,5.0885685e-12
2670b5b5-e026-49f9-897f-41862898a4b2.6.png,3,1.0,3.2846799e-09,2.9279426e-09
2670b5b5-e026-49f9-897f-41862898a4b2.6.png,4,0.99999654,2.3038135e-07,3.1817026e-06
2670b5b5-e026-49f9-897f-41862898a4b2.7.png,0,0.99999976,4.605616e-08,2.0500322e-07
2670b5b5-e026-49f9-897f-41862898a4b2.7.png,1,0.9999999,4.2002317e-09,1.3155639e-07
2670b5b5-e026-49f9-897f-41862898a4b2.7.png,2,1.0,1.09619515e-10,1.5280438e-11
2670b5b5-e026-49f9-897f-41862898a4b2.7.png,3,1.0,5.2912996e-10,4.6046136e-09
2670b5b5-e026-49f9-897f-41862898a4b2.7.png,4,0.9999217,1.9578006e-07,7.811578e-05
2670b5b5-e026-49f9-897f-41862898a4b2.8.png,0,0.9999993,3.528229e-07,4.0096916e-07
2670b5b5-e026-49f9-897f-41862898a4b2.8.png,1,0.9999981,3.593624e-08,1.8620609e-06
2670b5b5-e026-49f9-897f-41862898a4b2.8.png,2,1.0,2.6833216e-10,1.4288191e-10
2670b5b5-e026-49f9-897f-41862898a4b2.8.png,3,1.0,1.3137756e-08,1.0264043e-08
2670b5b5-e026-49f9-897f-41862898a4b2.8.png,4,0.85367435,0.00035604785,0.1459696
26b0ec8e-6f4a-4e9a-b849-2236f2b86026.1.png,0,0.9999943,3.034931e-07,5.3239282e-06
26b0ec8e-6f4a-4e9a-b849-2236f2b86026.1.png,1,1.0,3.8889167e-09,4.222686e-08
26b0ec8e-6f4a-4e9a-b849-2236f2b86026.1.png,2,1.0,2.9000788e-10,5.9781936e-11
26b0ec8e-6f4a-4e9a-b849-2236f2b86026.1.png,3,1.0,2.905473e-09,1.3081126e-11
26b0ec8e-6f4a-4e9a-b849-2236f2b86026.1.png,4,0.9999989,2.789033e-07,8.932577e-07
26b0ec8e-6f4a-4e9a-b849-2236f2b86026.14.png,0,1.0,9.139133e-09,9.991933e-09
26b0ec8e-6f4a-4e9a-b849-2236f2b86026.14.png,1,1.0,4.483699e-11,8.4035e-12
26b0ec8e-6f4a-4e9a-b849-2236f2b86026.14.png,2,1.0,1.4154243e-11,1.9394938e-13
26b0ec8e-6f4a-4e9a-b849-2236f2b86026.14.png,3,1.0,6.629746e-09,7.90312e-10
26b0ec8e-6f4a-4e9a-b849-2236f2b86026.14.png,4,1.0,9.113488e-10,1.3901208e-09
26b0ec8e-6f4a-4e9a-b849-2236f2b86026.15.png,0,1.0,4.6237755e-08,3.966158e-08
26b0ec8e-6f4a-4e9a-b849-2236f2b86026.15.png,1,1.0,2.642799e-10,2.1220911e-10
26b0ec8e-6f4a-4e9a-b849-2236f2b86026.15.png,2,1.0,3.20198e-10,7.1243176e-12
26b0ec8e-6f4a-4e9a-b849-2236f2b86026.15.png,3,1.0,7.802517e-09,2.6548956e-09
26b0ec8e-6f4a-4e9a-b849-2236f2b86026.15.png,4,0.99999344,8.68477e-07,5.699874e-06
26b0ec8e-6f4a-4e9a-b849-2236f2b86026.22.png,0,1.0,3.1992e-08,4.582683e-09
26b0ec8e-6f4a-4e9a-b849-2236f2b86026.22.png,1,1.0,3.9656922e-10,1.0807657e-10
26b0ec8e-6f4a-4e9a-b849-2236f2b86026.22.png,2,1.0,2.9725353e-10,1.4805311e-11
26b0ec8e-6f4a-4e9a-b849-2236f2b86026.22.png,3,0.99999964,1.9625726e-07,1.6789512e-07
26b0ec8e-6f4a-4e9a-b849-2236f2b86026.22.png,4,0.9999999,3.264688e-08,7.6352634e-08
26b0ec8e-6f4a-4e9a-b849-2236f2b86026.5.png,0,0.9999999,8.525701e-08,5.142162e-08
26b0ec8e-6f4a-4e9a-b849-2236f2b86026.5.png,1,1.0,6.0748306e-10,7.1307144e-10
26b0ec8e-6f4a-4e9a-b849-2236f2b86026.5.png,2,1.0,1.04965404e-10,7.5729995e-12
26b0ec8e-6f4a-4e9a-b849-2236f2b86026.5.png,3,1.0,5.804192e-09,1.1064591e-09
26b0ec8e-6f4a-4e9a-b849-2236f2b86026.5.png,4,0.9999988,1.9130955e-07,9.901852e-07
26b44d60-92ee-4e92-9b30-21a53c18c2ad.1.png,0,1.0,7.2165753e-09,1.0676616e-09
26b44d60-92ee-4e92-9b30-21a53c18c2ad.1.png,1,1.0,9.205223e-10,2.0002464e-10
26b44d60-92ee-4e92-9b30-21a53c18c2ad.1.png,2,1.0,4.1049122e-10,1.04618425e-10
26b44d60-92ee-4e92-9b30-21a53c18c2ad.1.png,3,1.0,1.0032929e-09,2.6646942e-11
26b44d60-92ee-4e92-9b30-21a53c18c2ad.1.png,4,1.0,1.6172566e-09,6.778505e-09
26b44d60-92ee-4e92-9b30-21a53c18c2ad.13.png,0,1.0,4.8406317e-08,1.5349839e-08
26b44d60-92ee-4e92-9b30-21a53c18c2ad.13.png,1,1.0,5.8624594e-09,2.4145695e-08
26b44d60-92ee-4e92-9b30-21a53c18c2ad.13.png,2,1.0,3.1246639e-10,6.2186324e-13
26b44d60-92ee-4e92-9b30-21a53c18c2ad.13.png,3,1.0,1.6864539e-09,3.3370775e-11
26b44d60-92ee-4e92-9b30-21a53c18c2ad.13.png,4,0.9999969,3.4240256e-07,2.7379053e-06
26b44d60-92ee-4e92-9b30-21a53c18c2ad.19.png,0,1.0,1.1104127e-09,1.8490621e-09
26b44d60-92ee-4e92-9b30-21a53c18c2ad.19.png,1,1.0,1.0280726e-10,2.2501228e-09
26b44d60-92ee-4e92-9b30-21a53c18c2ad.19.png,2,1.0,1.3463795e-10,3.8246682e-13
26b44d60-92ee-4e92-9b30-21a53c18c2ad.19.png,3,1.0,9.241057e-10,2.82155e-12
26b44d60-92ee-4e92-9b30-21a53c18c2ad.19.png,4,0.99999976,6.551934e-08,1.2732325e-07
26b44d60-92ee-4e92-9b30-21a53c18c2ad.8.png,0,1.0,4.1646215e-09,8.351514e-10
26b44d60-92ee-4e92-9b30-21a53c18c2ad.8.png,1,1.0,3.6693413e-12,4.2233515e-13
26b44d60-92ee-4e92-9b30-21a53c18c2ad.8.png,2,1.0,2.3472018e-11,1.5858266e-14
26b44d60-92ee-4e92-9b30-21a53c18c2ad.8.png,3,1.0,4.03214e-10,1.1251128e-12
26b44d60-92ee-4e92-9b30-21a53c18c2ad.8.png,4,1.0,1.0265917e-09,3.5778083e-10
26bb021f-c81f-4167-9f8f-96f293cac24c.18.png,0,0.99999857,4.0660132e-07,1.0220825e-06
26bb021f-c81f-4167-9f8f-96f293cac24c.18.png,1,0.99999964,1.7426746e-08,3.2777666e-07
26bb021f-c81f-4167-9f8f-96f293cac24c.18.png,2,1.0,9.596925e-10,6.446624e-10
26bb021f-c81f-4167-9f8f-96f293cac24c.18.png,3,0.9999999,5.492073e-08,9.377411e-08
26bb021f-c81f-4167-9f8f-96f293cac24c.18.png,4,0.12830015,3.1557588e-06,0.87169677
26bb021f-c81f-4167-9f8f-96f293cac24c.19.png,0,0.99999523,8.303515e-08,4.6191303e-06
26bb021f-c81f-4167-9f8f-96f293cac24c.19.png,1,0.99999917,2.1325967e-08,8.592402e-07
26bb021f-c81f-4167-9f8f-96f293cac24c.19.png,2,1.0,1.136061e-08,4.6098222e-10
26bb021f-c81f-4167-9f8f-96f293cac24c.19.png,3,1.0,1.2763847e-08,5.069937e-09
26bb021f-c81f-4167-9f8f-96f293cac24c.19.png,4,0.9404249,6.1310006e-06,0.059568953
26bb021f-c81f-4167-9f8f-96f293cac24c.20.png,0,0.99980503,1.4763502e-05,0.00018020206
26bb021f-c81f-4167-9f8f-96f293cac24c.20.png,1,0.9999995,1.76357e-08,5.0039483e-07
26bb021f-c81f-4167-9f8f-96f293cac24c.20.png,2,1.0,2.506672e-09,1.2676771e-08
26bb021f-c81f-4167-9f8f-96f293cac24c.20.png,3,1.0,4.241356e-08,3.4931325e-08
26bb021f-c81f-4167-9f8f-96f293cac24c.20.png,4,0.983524,2.602203e-06,0.01647337
26bb021f-c81f-4167-9f8f-96f293cac24c.26.png,0,1.0,7.1048283e-09,2.3069795e-08
26bb021f-c81f-4167-9f8f-96f293cac24c.26.png,1,0.9999999,1.7257134e-08,1.18212945e-07
26bb021f-c81f-4167-9f8f-96f293cac24c.26.png,2,0.9999993,7.319395e-07,3.639236e-08
26bb021f-c81f-4167-9f8f-96f293cac24c.26.png,3,0.9999993,5.973503e-08,6.4566575e-07
26bb021f-c81f-4167-9f8f-96f293cac24c.26.png,4,0.9999999,4.533707e-10,1.6988042e-07
26bb021f-c81f-4167-9f8f-96f293cac24c.32.png,0,1.0,6.7274604e-09,1.9166542e-08
26bb021f-c81f-4167-9f8f-96f293cac24c.32.png,1,0.9999747,1.1995038e-06,2.4046722e-05
26bb021f-c81f-4167-9f8f-96f293cac24c.32.png,2,1.0,1.824978e-08,1.1942451e-09
26bb021f-c81f-4167-9f8f-96f293cac24c.32.png,3,0.9999994,1.3458974e-08,5.5139054e-07
26bb021f-c81f-4167-9f8f-96f293cac24c.32.png,4,0.99999535,6.7210038e-09,4.6581836e-06
26bb021f-c81f-4167-9f8f-96f293cac24c.41.png,0,1.0,7.8896095e-10,3.8748045e-09
26bb021f-c81f-4167-9f8f-96f293cac24c.41.png,1,0.99999297,3.691881e-07,6.711953e-06
26bb021f-c81f-4167-9f8f-96f293cac24c.41.png,2,0.9999999,7.288093e-08,8.5488505e-09
26bb021f-c81f-4167-9f8f-96f293cac24c.41.png,3,1.0,3.3016014e-09,2.986319e-08
26bb021f-c81f-4167-9f8f-96f293cac24c.41.png,4,1.0,1.5218465e-10,1.933124e-08
26bb021f-c81f-4167-9f8f-96f293cac24c.43.png,0,0.99999833,2.1654792e-07,1.4221245e-06
26bb021f-c81f-4167-9f8f-96f293cac24c.43.png,1,0.9999685,2.2495865e-07,3.121631e-05
26bb021f-c81f-4167-9f8f-96f293cac24c.43.png,2,0.99990714,4.9014093e-06,8.791457e-05
26bb021f-c81f-4167-9f8f-96f293cac24c.43.png,3,0.97302,8.39959e-06,0.026971677
26bb021f-c81f-4167-9f8f-96f293cac24c.43.png,4,0.9964412,7.778611e-06,0.0035510776
26bb021f-c81f-4167-9f8f-96f293cac24c.5.png,0,0.9897294,2.4526726e-06,0.010268125
26bb021f-c81f-4167-9f8f-96f293cac24c.5.png,1,0.9990466,1.2416199e-06,0.00095219153
26bb021f-c81f-4167-9f8f-96f293cac24c.5.png,2,0.99996305,3.0222911e-06,3.398551e-05
26bb021f-c81f-4167-9f8f-96f293cac24c.5.png,3,0.9987231,2.0646e-06,0.0012748359
26bb021f-c81f-4167-9f8f-96f293cac24c.5.png,4,0.003566921,4.8137426e-06,0.9964283
26bb021f-c81f-4167-9f8f-96f293cac24c.6.png,0,0.9838561,2.399776e-06,0.01614151
26bb021f-c81f-4167-9f8f-96f293cac24c.6.png,1,0.99695325,3.980272e-07,0.0030464071
26bb021f-c81f-4167-9f8f-96f293cac24c.6.png,2,0.9999999,9.944006e-08,1.6452683e-08
26bb021f-c81f-4167-9f8f-96f293cac24c.6.png,3,0.99862266,1.8025709e-06,0.0013755655
26bb021f-c81f-4167-9f8f-96f293cac24c.6.png,4,0.0054590423,3.2080286e-06,0.9945378
26e26b72-ca6c-433a-8544-375353d5fbf4.1.png,0,0.9999988,2.4379641e-08,1.2379475e-06
26e26b72-ca6c-433a-8544-375353d5fbf4.1.png,1,1.0,1.4315825e-10,1.4512099e-09
26e26b72-ca6c-433a-8544-375353d5fbf4.1.png,2,1.0,2.526649e-10,2.5839855e-08
26e26b72-ca6c-433a-8544-375353d5fbf4.1.png,3,0.99999523,6.2672484e-08,4.6221667e-06
26e26b72-ca6c-433a-8544-375353d5fbf4.1.png,4,0.99994636,1.227775e-06,5.242185e-05
26e26b72-ca6c-433a-8544-375353d5fbf4.11.png,0,0.99990857,5.264942e-07,9.095444e-05
26e26b72-ca6c-433a-8544-375353d5fbf4.11.png,1,0.9999771,1.9956212e-07,2.2705062e-05
26e26b72-ca6c-433a-8544-375353d5fbf4.11.png,2,1.0,2.7578112e-10,2.179435e-12
26e26b72-ca6c-433a-8544-375353d5fbf4.11.png,3,1.0,3.4818708e-08,1.4742045e-08
26e26b72-ca6c-433a-8544-375353d5fbf4.11.png,4,0.9736249,5.2188157e-06,0.026369853
26e26b72-ca6c-433a-8544-375353d5fbf4.18.png,0,0.9999987,6.792442e-07,5.9885093e-07
26e26b72-ca6c-433a-8544-375353d5fbf4.18.png,1,1.0,2.785547e-08,3.368475e-08
26e26b72-ca6c-433a-8544-375353d5fbf4.18.png,2,1.0,1.4987505e-09,4.8049217e-12
26e26b72-ca6c-433a-8544-375353d5fbf4.18.png,3,0.9999993,1.970193e-07,4.7271715e-07
26e26b72-ca6c-433a-8544-375353d5fbf4.18.png,4,0.9999925,5.7982066e-07,6.921709e-06
26e26b72-ca6c-433a-8544-375353d5fbf4.19.png,0,0.9999887,3.5085475e-06,7.904795e-06
26e26b72-ca6c-433a-8544-375353d5fbf4.19.png,1,0.9999999,2.7386016e-09,7.729761e-08
26e26b72-ca6c-433a-8544-375353d5fbf4.19.png,2,1.0,2.1505084e-09,2.8215097e-10
26e26b72-ca6c-433a-8544-375353d5fbf4.19.png,3,0.9999907,2.5991117e-06,6.6913717e-06
26e26b72-ca6c-433a-8544-375353d5fbf4.19.png,4,0.9999012,2.4503618e-06,9.632164e-05
27751c90-0ee5-4793-a5e1-024c61dd6ede.14.png,0,0.99999964,1.3748903e-08,3.3014146e-07
27751c90-0ee5-4793-a5e1-024c61dd6ede.14.png,1,1.0,1.7443714e-08,3.76721e-10
27751c90-0ee5-4793-a5e1-024c61dd6ede.14.png,2,1.0,1.3421555e-08,2.109461e-09
27751c90-0ee5-4793-a5e1-024c61dd6ede.14.png,3,0.99999976,1.5106679e-07,1.2459084e-07
27751c90-0ee5-4793-a5e1-024c61dd6ede.14.png,4,0.99999976,3.3997534e-08,2.8517277e-07
27751c90-0ee5-4793-a5e1-024c61dd6ede.16.png,0,0.9999995,1.2927359e-08,4.6058722e-07
27751c90-0ee5-4793-a5e1-024c61dd6ede.16.png,1,1.0,1.2570679e-09,5.781072e-11
27751c90-0ee5-4793-a5e1-024c61dd6ede.16.png,2,1.0,2.1966648e-10,1.4533393e-10
27751c90-0ee5-4793-a5e1-024c61dd6ede.16.png,3,0.9999999,9.6572535e-08,2.4784192e-08
27751c90-0ee5-4793-a5e1-024c61dd6ede.16.png,4,1.0,1.7456594e-08,3.9716745e-09
27751c90-0ee5-4793-a5e1-024c61dd6ede.17.png,0,0.99999976,1.8996138e-08,2.4119095e-07
27751c90-0ee5-4793-a5e1-024c61dd6ede.17.png,1,1.0,1.11035285e-10,2.8941853e-12
27751c90-0ee5-4793-a5e1-024c61dd6ede.17.png,2,1.0,9.662644e-10,3.481874e-10
27751c90-0ee5-4793-a5e1-024c61dd6ede.17.png,3,0.9999989,4.264859e-07,5.858167e-07
27751c90-0ee5-4793-a5e1-024c61dd6ede.17.png,4,0.9999989,1.408092e-07,1.0108422e-06
27751c90-0ee5-4793-a5e1-024c61dd6ede.2.png,0,1.0,9.907573e-10,1.2833291e-09
27751c90-0ee5-4793-a5e1-024c61dd6ede.2.png,1,1.0,1.1265564e-11,5.5232435e-15
27751c90-0ee5-4793-a5e1-024c61dd6ede.2.png,2,1.0,2.0500099e-10,2.7656691e-11
27751c90-0ee5-4793-a5e1-024c61dd6ede.2.png,3,1.0,2.9649152e-09,8.38295e-11
27751c90-0ee5-4793-a5e1-024c61dd6ede.2.png,4,1.0,1.1553823e-09,1.5540128e-10
27751c90-0ee5-4793-a5e1-024c61dd6ede.31.png,0,1.0,1.5440567e-09,8.739654e-09
27751c90-0ee5-4793-a5e1-024c61dd6ede.31.png,1,1.0,1.898083e-11,2.1973141e-14
27751c90-0ee5-4793-a5e1-024c61dd6ede.31.png,2,1.0,8.1588925e-10,6.8493544e-11
27751c90-0ee5-4793-a5e1-024c61dd6ede.31.png,3,1.0,2.1540472e-09,2.560624e-10
27751c90-0ee5-4793-a5e1-024c61dd6ede.31.png,4,1.0,9.530727e-10,4.309099e-09
27751c90-0ee5-4793-a5e1-024c61dd6ede.40.png,0,0.9999825,2.5829374e-06,1.4926437e-05
27751c90-0ee5-4793-a5e1-024c61dd6ede.40.png,1,1.0,1.5358045e-11,2.8727817e-11
27751c90-0ee5-4793-a5e1-024c61dd6ede.40.png,2,1.0,3.3353196e-08,4.1642977e-08
27751c90-0ee5-4793-a5e1-024c61dd6ede.40.png,3,1.0,2.4761091e-08,2.0500432e-08
27751c90-0ee5-4793-a5e1-024c61dd6ede.40.png,4,0.99999464,7.3673846e-08,5.2489336e-06
27818e67-c9e8-4a5c-ab29-6c99b3874a62.18.png,0,1.0,7.452403e-09,2.5222153e-09
27818e67-c9e8-4a5c-ab29-6c99b3874a62.18.png,1,1.0,1.6095264e-09,1.900031e-08
27818e67-c9e8-4a5c-ab29-6c99b3874a62.18.png,2,1.0,7.194586e-09,1.2133727e-10
27818e67-c9e8-4a5c-ab29-6c99b3874a62.18.png,3,1.0,7.228736e-10,7.046187e-10
27818e67-c9e8-4a5c-ab29-6c99b3874a62.18.png,4,0.9998161,2.4045785e-06,0.00018153636
27818e67-c9e8-4a5c-ab29-6c99b3874a62.20.png,0,0.999998,7.2499694e-07,1.3614373e-06
27818e67-c9e8-4a5c-ab29-6c99b3874a62.20.png,1,0.9999863,5.179238e-07,1.3183581e-05
27818e67-c9e8-4a5c-ab29-6c99b3874a62.20.png,2,0.9999993,7.194241e-08,6.074105e-07
27818e67-c9e8-4a5c-ab29-6c99b3874a62.20.png,3,0.9999982,9.639479e-08,1.7164125e-06
27818e67-c9e8-4a5c-ab29-6c99b3874a62.20.png,4,0.99775153,1.9292063e-06,0.0022465482
27818e67-c9e8-4a5c-ab29-6c99b3874a62.30.png,0,0.9999999,1.7173635e-08,1.7461032e-07
27818e67-c9e8-4a5c-ab29-6c99b3874a62.30.png,1,0.9999994,7.5345994e-08,5.2104133e-07
27818e67-c9e8-4a5c-ab29-6c99b3874a62.30.png,2,0.99998903,1.3468137e-07,1.0852712e-05
27818e67-c9e8-4a5c-ab29-6c99b3874a62.30.png,3,0.99999964,1.5034986e-07,2.48047e-07
27818e67-c9e8-4a5c-ab29-6c99b3874a62.30.png,4,0.9999074,3.300479e-08,9.2673356e-05
27818e67-c9e8-4a5c-ab29-6c99b3874a62.31.png,0,0.99999845,7.768474e-08,1.371191e-06
27818e67-c9e8-4a5c-ab29-6c99b3874a62.31.png,1,0.9999976,3.171167e-08,2.3406035e-06
27818e67-c9e8-4a5c-ab29-6c99b3874a62.31.png,2,0.9999999,5.17541e-08,1.1701939e-07
27818e67-c9e8-4a5c-ab29-6c99b3874a62.31.png,3,0.9999999,1.8368443e-08,6.720653e-08
27818e67-c9e8-4a5c-ab29-6c99b3874a62.31.png,4,0.99992573,1.3493943e-06,7.299416e-05
27818e67-c9e8-4a5c-ab29-6c99b3874a62.33.png,0,1.0,4.3387396e-09,3.8226464e-10
27818e67-c9e8-4a5c-ab29-6c99b3874a62.33.png,1,1.0,6.4183348e-09,2.1944894e-08
27818e67-c9e8-4a5c-ab29-6c99b3874a62.33.png,2,0.99999964,1.0221884e-07,2.1483248e-07
27818e67-c9e8-4a5c-ab29-6c99b3874a62.33.png,3,1.0,1.9762153e-10,1.4258851e-09
27818e67-c9e8-4a5c-ab29-6c99b3874a62.33.png,4,0.99999344,2.8089348e-08,6.5136273e-06
27818e67-c9e8-4a5c-ab29-6c99b3874a62.35.png,0,0.9999995,1.3168983e-08,4.6786406e-07
27818e67-c9e8-4a5c-ab29-6c99b3874a62.35.png,1,0.99990463,5.3440385e-07,9.493704e-05
27818e67-c9e8-4a5c-ab29-6c99b3874a62.35.png,2,0.9999932,2.0723658e-06,4.815096e-06
27818e67-c9e8-4a5c-ab29-6c99b3874a62.35.png,3,0.9999844,8.448385e-08,1.5449768e-05
27818e67-c9e8-4a5c-ab29-6c99b3874a62.35.png,4,0.99876213,6.854045e-06,0.0012309493
27818e67-c9e8-4a5c-ab29-6c99b3874a62.36.png,0,0.99999976,8.804021e-08,8.1538886e-08
27818e67-c9e8-4a5c-ab29-6c99b3874a62.36.png,1,0.9999833,2.5685108e-06,1.4014923e-05
27818e67-c9e8-4a5c-ab29-6c99b3874a62.36.png,2,0.9999684,3.5227592e-06,2.7963039e-05
27818e67-c9e8-4a5c-ab29-6c99b3874a62.36.png,3,0.999912,2.9735752e-06,8.500008e-05
27818e67-c9e8-4a5c-ab29-6c99b3874a62.36.png,4,0.99944013,1.2118127e-06,0.0005586888
27818e67-c9e8-4a5c-ab29-6c99b3874a62.6.png,0,1.0,4.209447e-09,2.3590396e-09
27818e67-c9e8-4a5c-ab29-6c99b3874a62.6.png,1,1.0,7.1414976e-09,1.0584365e-08
27818e67-c9e8-4a5c-ab29-6c99b3874a62.6.png,2,1.0,2.7799421e-08,2.9154668e-08
27818e67-c9e8-4a5c-ab29-6c99b3874a62.6.png,3,0.99993515,1.7748222e-07,6.471101e-05
27818e67-c9e8-4a5c-ab29-6c99b3874a62.6.png,4,0.99999595,9.877259e-08,3.9362417e-06
27818e67-c9e8-4a5c-ab29-6c99b3874a62.7.png,0,0.9999999,3.4369088e-09,1.348301e-07
27818e67-c9e8-4a5c-ab29-6c99b3874a62.7.png,1,0.99999535,4.066704e-08,4.6322684e-06
27818e67-c9e8-4a5c-ab29-6c99b3874a62.7.png,2,0.99999964,3.0468462e-07,9.303187e-09
27818e67-c9e8-4a5c-ab29-6c99b3874a62.7.png,3,1.0,1.2740369e-09,1.2350374e-08
27818e67-c9e8-4a5c-ab29-6c99b3874a62.7.png,4,0.99993956,3.690749e-06,5.679694e-05
