file,model,normal,pre-plus,plus
47b17061-e903-4501-804b-b02030bd5465.1.png,1,1.0,1.0182589e-09,2.3788206e-13
47b17061-e903-4501-804b-b02030bd5465.1.png,2,1.0,4.1276138e-08,4.7663953e-11
47b17061-e903-4501-804b-b02030bd5465.1.png,3,0.99999833,1.6883621e-06,2.025133e-11
47b17061-e903-4501-804b-b02030bd5465.1.png,4,0.9999989,1.044884e-06,1.7193115e-12
47b17061-e903-4501-804b-b02030bd5465.14.png,0,1.0,7.634339e-10,3.0342474e-13
47b17061-e903-4501-804b-b02030bd5465.14.png,1,1.0,6.9182854e-11,3.9000084e-12
47b17061-e903-4501-804b-b02030bd5465.14.png,2,1.0,1.6729332e-10,3.6639474e-13
47b17061-e903-4501-804b-b02030bd5465.14.png,3,1.0,3.1248324e-09,2.7417475e-13
47b17061-e903-4501-804b-b02030bd5465.14.png,4,1.0,2.3247587e-08,9.841433e-09
47b17061-e903-4501-804b-b02030bd5465.15.png,0,1.0,2.991861e-08,1.0531424e-12
47b17061-e903-4501-804b-b02030bd5465.15.png,1,1.0,2.1779892e-08,1.8990509e-10
47b17061-e903-4501-804b-b02030bd5465.15.png,2,1.0,1.3344161e-08,4.072878e-12
47b17061-e903-4501-804b-b02030bd5465.15.png,3,0.9999999,6.3265844e-08,3.6260817e-11
47b17061-e903-4501-804b-b02030bd5465.15.png,4,0.9999999,1.2916304e-07,1.0661531e-10
47b17061-e903-4501-804b-b02030bd5465.26.png,0,0.99999607,3.9716538e-06,1.2002793e-11
47b17061-e903-4501-804b-b02030bd5465.26.png,1,0.99999976,2.4366335e-07,2.7052938e-11
47b17061-e903-4501-804b-b02030bd5465.26.png,2,1.0,2.3361821e-08,3.32106e-13
47b17061-e903-4501-804b-b02030bd5465.26.png,3,1.0,4.26799e-08,1.3512972e-12
47b17061-e903-4501-804b-b02030bd5465.26.png,4,0.9999999,7.078374e-08,7.0808376e-10
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.1.png,0,0.9999894,1.0601534e-05,6.9200465e-11
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.1.png,1,0.9999981,1.9227564e-06,8.735642e-12
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.1.png,2,0.9999999,6.118383e-08,1.964805e-13
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.1.png,3,1.0,5.8518715e-08,9.2152706e-14
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.1.png,4,0.99998605,1.3950087e-05,4.1662358e-11
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.16.png,0,0.99996364,3.6350364e-05,5.3568097e-09
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.16.png,1,0.9999405,5.9490394e-05,4.322474e-09
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.16.png,2,0.9999999,6.1701826e-08,7.079241e-11
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.16.png,3,0.99999905,9.599861e-07,4.8032216e-12
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.16.png,4,0.9999995,4.417233e-07,1.1598501e-10
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.17.png,0,0.99830997,0.0016899477,7.3882816e-08
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.17.png,1,0.9999771,2.2839711e-05,1.3126101e-09
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.17.png,2,0.99999344,6.516057e-06,5.0219723e-10
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.17.png,3,0.9999982,1.7828609e-06,1.4409461e-10
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.17.png,4,0.99920696,0.00079293945,6.7962446e-08
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.2.png,0,0.9999999,1.033055e-07,8.717277e-13
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.2.png,1,0.99999666,3.3712888e-06,1.7161984e-12
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.2.png,2,1.0,5.9394774e-09,2.3437983e-14
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.2.png,3,0.9999999,1.384729e-07,3.2288183e-13
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.2.png,4,0.9999999,8.1163094e-08,1.9316384e-12
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.20.png,0,4.1562072e-07,0.00088779896,0.9991117
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.20.png,1,4.6507495e-05,0.9947977,0.0051557673
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.20.png,2,0.003444786,0.94883025,0.047725026
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.20.png,3,0.0002136392,0.0015095135,0.9982768
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.20.png,4,0.000132529,0.5399011,0.4599664
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.21.png,0,5.2521773e-07,0.0001284543,0.999871
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.21.png,1,9.407461e-06,0.0021286511,0.9978619
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.21.png,2,5.8892313e-09,2.2684785e-06,0.99999774
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.21.png,3,1.4353376e-06,4.18937e-05,0.9999567
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.21.png,4,3.141472e-07,9.064474e-05,0.99990904
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.30.png,0,1.696581e-05,0.011419609,0.9885634
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.30.png,1,9.568257e-06,0.018128974,0.9818615
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.30.png,2,0.0020321982,0.094360575,0.90360725
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.30.png,3,0.00014463188,0.00032713683,0.9995283
47d77c7e-6b1e-44f2-8b43-ac6ad09a1c7e.30.png,4,7.1686016e-05,0.018120827,0.9818075
4803266d-ebf9-42f5-99c4-e1598c5499de.12.png,0,0.99990976,9.027247e-05,9.713004e-11
4803266d-ebf9-42f5-99c4-e1598c5499de.12.png,1,0.9998363,0.00016358864,2.0258193e-09
4803266d-ebf9-42f5-99c4-e1598c5499de.12.png,2,0.59731245,0.40268752,1.0218873e-08
4803266d-ebf9-42f5-99c4-e1598c5499de.12.png,3,0.9970419,0.0029577864,2.996047e-07
4803266d-ebf9-42f5-99c4-e1598c5499de.12.png,4,0.99999905,9.384153e-07,8.562122e-10
4803266d-ebf9-42f5-99c4-e1598c5499de.17.png,0,0.99999976,2.1189976e-07,1.1958397e-10
4803266d-ebf9-42f5-99c4-e1598c5499de.17.png,1,0.9999999,7.6288e-08,5.8546605e-12
4803266d-ebf9-42f5-99c4-e1598c5499de.17.png,2,0.99857426,0.0014257384,1.0320727e-10
4803266d-ebf9-42f5-99c4-e1598c5499de.17.png,3,0.99999964,3.267062e-07,1.443837e-10
4803266d-ebf9-42f5-99c4-e1598c5499de.17.png,4,0.9999999,9.502709e-08,4.4446713e-09
4803266d-ebf9-42f5-99c4-e1598c5499de.19.png,0,0.99999964,3.5048927e-07,2.2848041e-11
4803266d-ebf9-42f5-99c4-e1598c5499de.19.png,1,0.999987,1.3032881e-05,1.5690105e-08
4803266d-ebf9-42f5-99c4-e1598c5499de.19.png,2,0.9999144,8.555641e-05,1.3755325e-10
4803266d-ebf9-42f5-99c4-e1598c5499de.19.png,3,0.9999918,8.272858e-06,3.0747536e-09
4803266d-ebf9-42f5-99c4-e1598c5499de.19.png,4,0.99943596,0.00056354614,4.360186e-07
4803266d-ebf9-42f5-99c4-e1598c5499de.5.png,0,0.99999976,2.6009886e-07,6.6559833e-13
4803266d-ebf9-42f5-99c4-e1598c5499de.5.png,1,1.0,3.050899e-08,8.642151e-13
4803266d-ebf9-42f5-99c4-e1598c5499de.5.png,2,0.9999999,1.2168567e-07,8.949804e-14
4803266d-ebf9-42f5-99c4-e1598c5499de.5.png,3,1.0,5.062055e-08,8.935273e-14
4803266d-ebf9-42f5-99c4-e1598c5499de.5.png,4,1.0,1.3606339e-08,1.4610164e-13
481dda6e-0ce5-4b50-a844-cc267698a94d.2.png,0,0.9999999,7.292042e-08,4.1889804e-14
481dda6e-0ce5-4b50-a844-cc267698a94d.2.png,1,0.9998752,0.00012475968,9.795495e-11
481dda6e-0ce5-4b50-a844-cc267698a94d.2.png,2,0.9999995,4.4917002e-07,1.9600986e-10
481dda6e-0ce5-4b50-a844-cc267698a94d.2.png,3,0.999613,0.000386994,9.357784e-14
481dda6e-0ce5-4b50-a844-cc267698a94d.2.png,4,0.9999975,2.4897897e-06,1.4910248e-10
481dda6e-0ce5-4b50-a844-cc267698a94d.26.png,0,1.0,3.8500882e-09,1.8416965e-15
481dda6e-0ce5-4b50-a844-cc267698a94d.26.png,1,0.9999999,1.1125358e-07,8.351532e-13
481dda6e-0ce5-4b50-a844-cc267698a94d.26.png,2,0.99999976,2.7844322e-07,2.3687441e-11
481dda6e-0ce5-4b50-a844-cc267698a94d.26.png,3,0.99999976,2.7708853e-07,1.4668908e-13
481dda6e-0ce5-4b50-a844-cc267698a94d.26.png,4,1.0,2.3188244e-08,3.980306e-12
481dda6e-0ce5-4b50-a844-cc267698a94d.3.png,0,0.999998,2.0631626e-06,1.1101869e-11
481dda6e-0ce5-4b50-a844-cc267698a94d.3.png,1,0.9998529,0.00014714037,8.3770857e-10
481dda6e-0ce5-4b50-a844-cc267698a94d.3.png,2,0.99999917,8.1253063e-07,8.479166e-12
481dda6e-0ce5-4b50-a844-cc267698a94d.3.png,3,0.99925596,0.0007439686,3.821371e-09
481dda6e-0ce5-4b50-a844-cc267698a94d.3.png,4,0.99998415,1.589805e-05,1.9904802e-09
481dda6e-0ce5-4b50-a844-cc267698a94d.5.png,0,0.9998148,0.00018517347,1.4473187e-11
481dda6e-0ce5-4b50-a844-cc267698a94d.5.png,1,0.99999917,7.832048e-07,1.18383775e-11
481dda6e-0ce5-4b50-a844-cc267698a94d.5.png,2,0.99999976,2.8129776e-07,1.6642285e-10
481dda6e-0ce5-4b50-a844-cc267698a94d.5.png,3,0.9999896,1.0322655e-05,1.6731576e-11
481dda6e-0ce5-4b50-a844-cc267698a94d.5.png,4,0.9999989,1.0956841e-06,9.89637e-12
482f299d-8cba-499e-8f72-689e37f7f78a.1.png,0,1.0,3.3072883e-08,7.5721715e-13
482f299d-8cba-499e-8f72-689e37f7f78a.1.png,1,1.0,1.0461134e-08,8.6457216e-11
482f299d-8cba-499e-8f72-689e37f7f78a.1.png,2,0.99999976,2.7707586e-07,8.91803e-09
482f299d-8cba-499e-8f72-689e37f7f78a.1.png,3,1.0,9.905611e-09,5.471703e-13
482f299d-8cba-499e-8f72-689e37f7f78a.1.png,4,0.9999999,7.392169e-08,1.0890936e-12
482f299d-8cba-499e-8f72-689e37f7f78a.10.png,0,0.99999905,9.450424e-07,5.5640523e-15
482f299d-8cba-499e-8f72-689e37f7f78a.10.png,1,0.9999981,1.8984136e-06,5.223835e-09
482f299d-8cba-499e-8f72-689e37f7f78a.10.png,2,0.99995255,4.7447054e-05,8.829295e-09
482f299d-8cba-499e-8f72-689e37f7f78a.10.png,3,0.9999956,4.379087e-06,9.323871e-11
482f299d-8cba-499e-8f72-689e37f7f78a.10.png,4,0.9999583,4.1760253e-05,2.654277e-10
482f299d-8cba-499e-8f72-689e37f7f78a.17.png,0,0.9999995,5.034483e-07,1.2695704e-09
482f299d-8cba-499e-8f72-689e37f7f78a.17.png,1,0.9999999,1.7571433e-07,5.5435845e-10
482f299d-8cba-499e-8f72-689e37f7f78a.17.png,2,0.99999654,3.5068258e-06,3.6822748e-10
482f299d-8cba-499e-8f72-689e37f7f78a.17.png,3,1.0,1.9057184e-08,6.08934e-11
482f299d-8cba-499e-8f72-689e37f7f78a.17.png,4,1.0,1.3945451e-09,6.277273e-10
482f299d-8cba-499e-8f72-689e37f7f78a.23.png,0,1.0,3.950829e-09,1.6656904e-13
482f299d-8cba-499e-8f72-689e37f7f78a.23.png,1,0.99901783,0.0009739338,8.268403e-06
482f299d-8cba-499e-8f72-689e37f7f78a.23.png,2,0.9999994,6.109469e-07,6.6568764e-11
482f299d-8cba-499e-8f72-689e37f7f78a.23.png,3,0.9999982,1.8297412e-06,3.8183767e-10
482f299d-8cba-499e-8f72-689e37f7f78a.23.png,4,0.6299546,0.37000814,3.7328766e-05
482f299d-8cba-499e-8f72-689e37f7f78a.38.png,0,0.999244,0.0007560747,1.6485036e-10
482f299d-8cba-499e-8f72-689e37f7f78a.38.png,1,0.999569,0.00043102543,6.487786e-10
482f299d-8cba-499e-8f72-689e37f7f78a.38.png,2,0.9999145,8.551122e-05,5.655831e-12
482f299d-8cba-499e-8f72-689e37f7f78a.38.png,3,0.992997,0.007003063,2.922455e-09
482f299d-8cba-499e-8f72-689e37f7f78a.38.png,4,0.99999356,6.4796145e-06,1.2977473e-13
4845c87d-d7f2-4845-94bd-935a402cb278.1.png,0,1.0,8.194141e-09,1.1614012e-16
4845c87d-d7f2-4845-94bd-935a402cb278.1.png,1,1.0,5.1609696e-08,3.2535981e-12
4845c87d-d7f2-4845-94bd-935a402cb278.1.png,2,0.9999883,1.1740245e-05,1.1996251e-10
4845c87d-d7f2-4845-94bd-935a402cb278.1.png,3,0.99997115,2.88068e-05,3.5966998e-13
4845c87d-d7f2-4845-94bd-935a402cb278.1.png,4,1.0,1.5100365e-08,4.9882387e-14
4845c87d-d7f2-4845-94bd-935a402cb278.11.png,0,0.99999464,5.368973e-06,1.676372e-12
4845c87d-d7f2-4845-94bd-935a402cb278.11.png,1,0.999992,7.938333e-06,4.0812093e-10
4845c87d-d7f2-4845-94bd-935a402cb278.11.png,2,0.99999976,2.002864e-07,3.5436682e-09
4845c87d-d7f2-4845-94bd-935a402cb278.11.png,3,0.9999999,1.3219302e-07,8.490079e-12
4845c87d-d7f2-4845-94bd-935a402cb278.11.png,4,0.99999774,2.2452552e-06,2.8267202e-12
4845c87d-d7f2-4845-94bd-935a402cb278.17.png,0,0.9999956,4.394159e-06,1.0331164e-13
4845c87d-d7f2-4845-94bd-935a402cb278.17.png,1,0.9999579,4.2086845e-05,9.958439e-14
4845c87d-d7f2-4845-94bd-935a402cb278.17.png,2,0.99999595,4.100654e-06,4.0890574e-13
4845c87d-d7f2-4845-94bd-935a402cb278.17.png,3,0.9999602,3.9812472e-05,2.5360652e-13
4845c87d-d7f2-4845-94bd-935a402cb278.17.png,4,1.0,2.1597067e-10,3.2553543e-16
4845c87d-d7f2-4845-94bd-935a402cb278.26.png,0,0.99999976,2.1531534e-07,1.5860539e-13
4845c87d-d7f2-4845-94bd-935a402cb278.26.png,1,0.9999987,1.3466296e-06,2.5722707e-14
4845c87d-d7f2-4845-94bd-935a402cb278.26.png,2,0.99999785,2.1525918e-06,5.8499245e-13
4845c87d-d7f2-4845-94bd-935a402cb278.26.png,3,0.9999783,2.175361e-05,4.0429296e-12
4845c87d-d7f2-4845-94bd-935a402cb278.26.png,4,0.9999999,6.8144935e-08,2.2339449e-13
4845c87d-d7f2-4845-94bd-935a402cb278.28.png,0,0.9999994,5.9937247e-07,1.5618907e-12
4845c87d-d7f2-4845-94bd-935a402cb278.28.png,1,0.9997249,0.00027506793,1.6139067e-12
4845c87d-d7f2-4845-94bd-935a402cb278.28.png,2,0.99999785,2.1073404e-06,1.6858421e-13
4845c87d-d7f2-4845-94bd-935a402cb278.28.png,3,0.98489153,0.015108454,5.9674006e-14
4845c87d-d7f2-4845-94bd-935a402cb278.28.png,4,0.9999975,2.4782553e-06,9.0960286e-14
4845c87d-d7f2-4845-94bd-935a402cb278.8.png,0,0.9998888,0.00011124924,1.4924944e-12
4845c87d-d7f2-4845-94bd-935a402cb278.8.png,1,0.999998,2.0579394e-06,8.281125e-12
4845c87d-d7f2-4845-94bd-935a402cb278.8.png,2,0.99995387,4.610927e-05,1.4080466e-10
4845c87d-d7f2-4845-94bd-935a402cb278.8.png,3,0.9999336,6.6348985e-05,1.405205e-12
4845c87d-d7f2-4845-94bd-935a402cb278.8.png,4,0.9999944,5.570901e-06,6.098927e-12
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.1.png,0,0.0016040336,0.998396,1.7431645e-09
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.1.png,1,3.7451617e-08,1.0,1.3000467e-10
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.1.png,2,0.0005167676,0.9994832,4.9700457e-09
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.1.png,3,0.0010031897,0.9989968,3.776291e-08
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.1.png,4,1.47871615e-05,0.99998057,4.703145e-06
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.16.png,0,0.98003024,0.019967591,2.1748265e-06
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.16.png,1,0.9999944,5.641985e-06,5.11023e-12
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.16.png,2,0.99978,0.00021995377,1.3477077e-09
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.16.png,3,1.0,3.0964916e-08,1.03132e-12
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.16.png,4,0.96957433,0.030425606,2.8947267e-10
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.23.png,0,0.9754871,0.024512904,2.8983704e-10
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.23.png,1,0.019376757,0.9806231,1.525488e-07
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.23.png,2,0.9997856,0.00021439594,1.8605895e-10
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.23.png,3,0.99983966,0.00016030978,1.4808712e-09
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.23.png,4,0.98378146,0.01621859,8.312695e-09
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.24.png,0,0.4184777,0.5815223,1.9393463e-10
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.24.png,1,0.58496755,0.41503245,5.647373e-11
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.24.png,2,0.7250083,0.27499166,1.4730915e-10
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.24.png,3,0.3028622,0.69713783,1.0915445e-08
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.24.png,4,0.00088159647,0.9991184,6.755341e-10
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.35.png,0,0.2199157,0.7800757,8.512451e-06
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.35.png,1,0.1616379,0.8383303,3.1767093e-05
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.35.png,2,0.99886763,0.001132371,4.2372522e-10
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.35.png,3,0.99999225,7.795693e-06,6.572796e-09
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.35.png,4,0.013175582,0.98682344,9.433887e-07
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.36.png,0,0.98929346,0.010706584,2.9321404e-10
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.36.png,1,0.9919897,0.008010296,1.1644466e-10
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.36.png,2,0.9999583,4.1689986e-05,1.8576791e-11
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.36.png,3,0.9997861,0.00021399382,2.5644418e-09
4868e9f6-ad1c-4cd8-bc8e-fa4dc3af48a2.36.png,4,0.91735584,0.08264421,1.1032161e-09
4878bd1d-5685-4555-a155-8f696bca0417.1.png,0,0.9999906,9.425498e-06,2.5778922e-11
4878bd1d-5685-4555-a155-8f696bca0417.1.png,1,0.9999999,1.6068225e-07,2.3398663e-11
4878bd1d-5685-4555-a155-8f696bca0417.1.png,2,1.0,2.8368108e-08,3.50007e-11
4878bd1d-5685-4555-a155-8f696bca0417.1.png,3,0.99999845,1.5726225e-06,9.4377096e-11
4878bd1d-5685-4555-a155-8f696bca0417.1.png,4,0.999998,2.041484e-06,1.2986544e-09
4878bd1d-5685-4555-a155-8f696bca0417.11.png,0,0.99999094,9.015079e-06,2.794811e-10
4878bd1d-5685-4555-a155-8f696bca0417.11.png,1,0.99999774,2.242022e-06,2.982419e-08
4878bd1d-5685-4555-a155-8f696bca0417.11.png,2,0.99999976,2.4820653e-07,1.9414938e-11
4878bd1d-5685-4555-a155-8f696bca0417.11.png,3,0.99999094,9.064261e-06,1.2587258e-10
4878bd1d-5685-4555-a155-8f696bca0417.11.png,4,0.9999931,6.938646e-06,1.0439973e-08
4878bd1d-5685-4555-a155-8f696bca0417.21.png,0,1.0,2.7917649e-08,3.3248918e-11
4878bd1d-5685-4555-a155-8f696bca0417.21.png,1,1.0,1.7030338e-08,4.796257e-13
4878bd1d-5685-4555-a155-8f696bca0417.21.png,2,1.0,3.7997957e-08,1.34485955e-11
4878bd1d-5685-4555-a155-8f696bca0417.21.png,3,0.9999999,1.5063667e-07,3.987699e-12
4878bd1d-5685-4555-a155-8f696bca0417.21.png,4,0.9999999,1.513125e-07,3.647979e-09
4878bd1d-5685-4555-a155-8f696bca0417.22.png,0,0.999997,2.9338755e-06,8.9606225e-11
4878bd1d-5685-4555-a155-8f696bca0417.22.png,1,1.0,4.4190443e-08,2.2458318e-12
4878bd1d-5685-4555-a155-8f696bca0417.22.png,2,0.9999989,1.0621344e-06,1.0086349e-10
4878bd1d-5685-4555-a155-8f696bca0417.22.png,3,0.9999999,7.856865e-08,1.1000173e-10
4878bd1d-5685-4555-a155-8f696bca0417.22.png,4,0.999997,2.49661e-06,4.232158e-07
4878bd1d-5685-4555-a155-8f696bca0417.8.png,0,0.9999931,6.9561906e-06,8.545084e-11
4878bd1d-5685-4555-a155-8f696bca0417.8.png,1,0.99999905,9.770762e-07,5.4252475e-12
4878bd1d-5685-4555-a155-8f696bca0417.8.png,2,1.0,3.5858598e-08,1.289166e-12
4878bd1d-5685-4555-a155-8f696bca0417.8.png,3,0.99999964,3.1097795e-07,1.3388393e-11
4878bd1d-5685-4555-a155-8f696bca0417.8.png,4,0.9999902,9.800946e-06,1.0077171e-09
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.1.png,0,6.6689718e-06,0.0055699116,0.99442345
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.1.png,1,2.4497575e-07,2.228021e-05,0.99997747
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.1.png,2,1.6865928e-07,0.0021314942,0.9978683
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.1.png,3,1.7452714e-09,5.785863e-05,0.9999422
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.1.png,4,2.0473183e-06,3.0163092e-05,0.9999678
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.12.png,0,3.7558334e-06,0.035220478,0.9647758
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.12.png,1,6.6197704e-06,0.001274781,0.9987186
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.12.png,2,2.0203082e-05,0.9259395,0.0740403
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.12.png,3,8.535984e-08,3.4349174e-05,0.99996555
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.12.png,4,3.2553976e-07,6.8261026e-05,0.99993145
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.13.png,0,3.306774e-05,0.024322348,0.9756446
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.13.png,1,0.00046498203,0.0546063,0.94492877
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.13.png,2,0.00027510314,0.99965084,7.402613e-05
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.13.png,3,0.00031644027,0.33758372,0.66209984
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.13.png,4,1.0251699e-06,0.000497528,0.99950147
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.14.png,0,0.000873907,0.5482403,0.45088577
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.14.png,1,2.4767125e-05,0.95827836,0.041696843
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.14.png,2,0.0005850777,0.942979,0.056435872
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.14.png,3,6.122142e-05,0.99737906,0.0025597336
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.14.png,4,1.4216781e-06,0.16565295,0.83434564
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.19.png,0,1.5586505e-05,0.027966626,0.9720178
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.19.png,1,1.5988134e-07,0.00025893544,0.9997409
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.19.png,2,0.00024548577,0.1515659,0.8481886
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.19.png,3,0.00030175594,0.54752004,0.45217827
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.19.png,4,4.126978e-06,0.030177925,0.96981794
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.20.png,0,0.00016596956,0.21040606,0.78942794
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.20.png,1,5.6225184e-07,0.1918154,0.80818397
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.20.png,2,0.00023306168,0.13287461,0.8668923
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.20.png,3,0.00044285887,0.8377966,0.16176055
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.20.png,4,3.0797562e-06,0.42166373,0.5783332
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.26.png,0,5.116262e-05,0.03590067,0.96404815
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.26.png,1,2.1981992e-07,0.40976703,0.5902328
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.26.png,2,0.0007225961,0.9927434,0.006533991
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.26.png,3,0.00020970266,0.9142659,0.08552444
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.26.png,4,3.0417461e-06,0.99765044,0.0023464637
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.28.png,0,1.9702107e-05,0.033441845,0.96653837
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.28.png,1,1.7833216e-06,0.9786226,0.021375652
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.28.png,2,0.00037997068,0.92824924,0.07137076
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.28.png,3,0.0006894294,0.9239599,0.07535075
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.28.png,4,1.8404824e-06,0.96090186,0.039096344
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.6.png,0,4.705338e-08,5.5913817e-05,0.9999441
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.6.png,1,1.3651788e-07,8.16153e-05,0.9999182
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.6.png,2,2.2898774e-07,0.017386727,0.9826131
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.6.png,3,3.113394e-09,3.176875e-05,0.9999682
488a9663-cb58-47ee-8b4c-5cdcdd3d6eeb.6.png,4,1.3879995e-07,0.0001518183,0.999848
48946fbc-f7ff-40fe-9259-5c052d89797c.1.png,0,0.99999964,3.0617565e-07,2.5617798e-11
